Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCA17,OUT027,3822.5
FDF10,OUT046,2377.0
FDR26,OUT027,4302.5
FDI02,OUT049,1924.5
NCM54,OUT010,96.0
FDF14,OUT013,2455.0
FDJ33,OUT010,45.0
FDM20,OUT035,4036.0
FDC03,OUT027,4590.5
NCX05,OUT046,1837.0
NCM41,OUT027,2918.5
NCU29,OUT010,419.0
FDQ59,OUT017,1498.5
FDH46,OUT010,239.0
FDH09,OUT013,889.0
NCD06,OUT045,681.0
FDC15,OUT035,2602.0
DRD37,OUT027,2234.5
FDT28,OUT027,3840.5
FDR28,OUT027,4102.5
FDT38,OUT017,1512.5
FDV34,OUT027,2732.5
FDY52,OUT035,1198.0
FDB34,OUT013,1441.0
DRL23,OUT018,1446.0
DRB24,OUT046,2475.0
FDJ50,OUT046,915.0
FDQ49,OUT035,2648.0
FDP20,OUT035,2152.0
FDV19,OUT027,4030.5
NCR54,OUT045,3009.5
FDO09,OUT010,2203.0
FDS57,OUT018,2006.0
FDN10,OUT049,1992.5
FDV23,OUT049,2104.5
FDY28,OUT049,3502.5
DRG51,OUT013,2635.0
FDD45,OUT019,409.0
NCL18,OUT027,4456.5
NCM29,OUT013,2100.0
FDF17,OUT027,4576.5
FDE22,OUT017,2686.5
FDQ22,OUT017,760.5
FDS01,OUT013,2901.0
FDW35,OUT027,2188.5
FDJ33,OUT046,2023.0
NCF54,OUT035,2848.0
FDE09,OUT013,1817.0
NCE06,OUT045,2465.0
DRH49,OUT049,1428.5
FDY43,OUT045,2640.5
NCT05,OUT017,4101.0
FDZ34,OUT045,2978.5
FDL38,OUT017,1572.5
FDZ31,OUT017,3142.5
FDR14,OUT035,1052.0
NCN54,OUT049,1362.0
NCC42,OUT027,3658.5
FDK08,OUT017,1736.5
FDP59,OUT013,1773.0
FDV22,OUT035,2694.0
FDD33,OUT035,3840.0
DRE60,OUT027,5028.5
FDK52,OUT046,3591.0
FDA02,OUT017,2482.5
FDM56,OUT049,1862.5
FDE57,OUT035,2416.0
FDM32,OUT045,1392.5
NCQ30,OUT027,3380.5
FDQ27,OUT027,3184.5
FDT60,OUT027,3456.5
FDU43,OUT049,3930.5
NCO55,OUT035,1826.0
FDG02,OUT045,2980.5
FDJ28,OUT013,3071.0
FDP40,OUT045,1776.5
FDJ38,OUT045,2998.5
NCC54,OUT017,3881.5
NCZ41,OUT046,1983.0
FDK38,OUT019,487.0
FDU52,OUT013,2509.0
FDC40,OUT046,1283.0
NCR30,OUT017,1288.0
NCN18,OUT017,1853.5
FDB50,OUT035,1408.0
FDG04,OUT013,3035.0
FDR26,OUT035,2972.0
NCT17,OUT018,2689.0
FDX35,OUT027,5072.5
FDS12,OUT046,2019.0
NCZ29,OUT027,3437.5
FDB38,OUT010,695.0
FDP12,OUT013,709.0
FDP22,OUT046,891.0
FDS26,OUT018,3842.0
FDR52,OUT046,3079.0
DRJ13,OUT046,2573.0
FDU48,OUT027,3554.5
FDE29,OUT035,1134.0
NCT29,OUT049,2019.0
DRK37,OUT018,2728.0
FDK55,OUT046,1439.0
FDR07,OUT046,1557.0
FDO21,OUT027,5056.5
FDK46,OUT049,4218.5
FDB12,OUT045,1646.5
FDT31,OUT027,4468.5
FDJ33,OUT045,1958.5
FDC26,OUT027,3210.5
NCQ02,OUT045,2902.5
FDP08,OUT010,1157.0
FDB11,OUT027,5032.5
FDV55,OUT013,2373.0
FDW20,OUT049,2064.5
NCJ18,OUT019,42.0
FDC41,OUT018,952.0
FDE14,OUT027,3132.5
FDG35,OUT013,2871.0
FDF45,OUT035,1146.0
FDS19,OUT027,2754.5
FDS58,OUT019,689.0
FDA26,OUT017,3622.5
FDM32,OUT049,1540.5
FDL45,OUT046,2039.0
FDZ55,OUT049,2654.5
FDY37,OUT049,2402.5
FDO46,OUT046,3077.0
FDQ60,OUT046,1945.0
FDA19,OUT018,1818.0
FDL15,OUT046,2469.0
FDM10,OUT018,3100.0
NCL05,OUT017,800.0
DRK49,OUT010,1193.0
NCE18,OUT027,5400.5
FDG40,OUT049,704.5
DRI59,OUT045,3456.5
FDK28,OUT035,4194.0
NCD06,OUT019,1168.0
FDO11,OUT019,2101.0
FDK27,OUT046,1939.0
FDT43,OUT027,2312.5
FDD38,OUT018,1424.0
FDA16,OUT049,3588.5
FDL14,OUT027,3950.5
NCM17,OUT049,806.5
FDD20,OUT045,1938.5
FDA40,OUT045,1396.5
FDL43,OUT045,1218.5
FDV15,OUT045,1576.5
FDE52,OUT046,1499.0
NCL17,OUT010,337.0
NCJ31,OUT045,3653.0
FDR60,OUT045,1202.5
NCA18,OUT035,1974.0
FDS21,OUT027,2544.5
FDW09,OUT035,1468.0
FDL26,OUT035,2610.0
FDS47,OUT018,1160.0
FDC39,OUT046,3251.0
FDT51,OUT035,1982.0
FDK40,OUT035,4310.0
NCG19,OUT045,3606.5
FDZ07,OUT046,1055.0
FDF08,OUT027,2930.5
FDO04,OUT013,965.0
FDK41,OUT018,1070.0
FDP15,OUT049,4130.5
NCD43,OUT018,1395.0
NCP18,OUT013,2383.5
FDZ51,OUT046,1551.0
DRH13,OUT035,1906.0
FDF38,OUT045,664.5
NCI43,OUT045,739.5
FDM38,OUT027,2388.5
FDS03,OUT013,1101.0
DRJ47,OUT017,2838.5
FDT50,OUT010,335.0
FDV02,OUT046,2749.0
NCG18,OUT017,1756.5
FDW52,OUT046,2663.0
FDS40,OUT035,784.0
FDN31,OUT017,3136.5
FDA37,OUT045,1946.5
FDA15,OUT046,3963.0
FDL39,OUT046,2913.0
FDJ53,OUT045,1896.5
FDX22,OUT013,3411.0
NCZ42,OUT045,3687.5
FDD56,OUT027,4278.5
FDD40,OUT017,3220.5
FDS50,OUT013,3527.0
NCN14,OUT013,2919.5
FDT15,OUT013,2981.0
NCS18,OUT027,3168.5
NCO26,OUT010,119.0
FDF58,OUT018,760.0
NCB19,OUT013,1398.0
FDH26,OUT017,2398.5
DRB24,OUT027,3906.5
FDA49,OUT018,1134.0
FDB32,OUT045,1496.5
FDI36,OUT017,3258.5
NCA17,OUT010,433.0
FDH22,OUT013,2023.0
NCM26,OUT018,2149.0
FDT15,OUT027,4404.5
FDB16,OUT018,1150.0
NCP54,OUT027,3409.5
FDJ36,OUT013,1701.0
FDO28,OUT045,1858.5
FDU09,OUT013,971.0
FDF29,OUT017,2212.5
FDY08,OUT013,2285.0
DRJ59,OUT018,378.0
FDT23,OUT027,2780.5
FDU15,OUT018,420.0
FDT47,OUT013,1641.0
FDI53,OUT019,721.0
FDR59,OUT018,3898.0
FDD53,OUT035,846.0
FDY51,OUT017,3582.5
FDT04,OUT049,742.5
FDU51,OUT049,2934.5
FDG14,OUT035,2602.0
NCU06,OUT045,3551.5
DRG25,OUT046,2969.0
DRH49,OUT035,1522.0
FDN15,OUT035,2384.0
FDL43,OUT018,986.0
NCT18,OUT049,2964.5
NCB31,OUT013,4102.5
FDK57,OUT035,2060.0
FDY04,OUT019,737.0
NCP54,OUT046,1931.0
FDF41,OUT013,3877.0
FDM01,OUT045,1618.5
FDW03,OUT045,1662.5
FDF28,OUT045,1946.5
FDY37,OUT017,2416.5
FDQ03,OUT017,3884.5
FDP51,OUT027,3408.5
FDJ40,OUT017,1928.5
FDC32,OUT049,1606.5
DRI49,OUT027,2758.5
NCW54,OUT017,984.5
FDF09,OUT017,770.5
FDP45,OUT018,3726.0
DRJ23,OUT018,2706.0
FDS59,OUT017,1932.5
FDY08,OUT046,2231.0
FDX16,OUT049,2460.5
FDY16,OUT018,2686.0
FDK32,OUT035,2622.0
FDQ22,OUT013,719.0
NCC31,OUT018,2191.0
FDG58,OUT049,2578.5
DRF48,OUT013,3039.0
DRH36,OUT049,1312.5
NCR30,OUT035,1347.5
FDB03,OUT019,1919.0
FDZ28,OUT027,3514.5
FDR35,OUT017,3264.5
DRD15,OUT027,5136.5
FDJ33,OUT019,117.0
FDA56,OUT010,33.0
FDP56,OUT046,817.0
NCT30,OUT046,777.0
FDK15,OUT017,1718.5
FDH44,OUT018,2116.0
FDV01,OUT013,2525.0
DRG03,OUT017,2540.5
FDG50,OUT027,2926.5
FDR16,OUT010,1493.0
FDZ60,OUT046,1729.0
DRG03,OUT045,2400.5
FDS56,OUT018,3932.0
FDU33,OUT045,716.5
DRD27,OUT035,1762.0
FDW22,OUT046,3575.0
DRA24,OUT045,2574.5
FDF38,OUT049,808.5
FDX48,OUT013,2533.0
FDS58,OUT018,2332.0
FDC32,OUT046,1503.0
NCQ29,OUT045,4021.0
DRK39,OUT018,1102.0
NCS38,OUT017,1900.5
DRO47,OUT013,1827.0
DRG27,OUT027,2166.5
FDC57,OUT027,4528.5
FDS55,OUT046,2343.0
NCJ06,OUT018,1626.0
FDO01,OUT019,229.0
NCM55,OUT045,2850.5
FDC52,OUT049,2574.5
FDQ15,OUT045,1254.5
NCT30,OUT027,2218.5
NCR42,OUT027,1993.5
FDD28,OUT035,1116.0
FDQ34,OUT049,1764.5
FDZ12,OUT027,3728.5
DRE13,OUT019,479.0
NCN07,OUT019,211.0
FDM28,OUT035,3026.0
FDI10,OUT017,2860.5
FDQ25,OUT013,2785.0
FDA38,OUT010,1911.0
DRI13,OUT049,3540.5
FDY20,OUT027,2948.5
NCZ53,OUT035,3094.0
NCM31,OUT013,2291.5
DRB01,OUT017,3102.5
DRF37,OUT046,4135.0
NCF42,OUT049,2854.5
FDF16,OUT018,2100.0
FDB41,OUT013,863.0
FDR34,OUT013,3673.0
FDR15,OUT018,2250.0
NCV42,OUT019,118.0
FDW51,OUT035,3530.0
FDU36,OUT017,1684.5
FDX60,OUT049,1418.5
FDY03,OUT035,1996.0
FDW55,OUT045,3898.5
FDT01,OUT010,1431.0
FDG58,OUT013,2525.0
FDK21,OUT017,4060.5
NCS41,OUT019,970.0
FDS10,OUT045,2832.5
NCT53,OUT046,2601.0
FDJ28,OUT018,2766.0
FDX44,OUT045,1368.5
FDT20,OUT018,394.0
FDO44,OUT017,1872.5
NCX17,OUT049,3765.5
FDY01,OUT017,1984.5
FDJ12,OUT027,4812.5
DRK35,OUT018,362.0
FDD47,OUT019,781.0
NCM53,OUT035,1828.5
FDO45,OUT013,1491.0
NCM42,OUT010,180.0
FDE04,OUT046,2901.0
NCI30,OUT027,5336.5
FDZ19,OUT013,2805.0
FDW57,OUT013,2873.0
FDA25,OUT013,1717.0
FDT22,OUT046,973.0
FDP51,OUT013,1969.0
FDD48,OUT027,3332.5
FDY39,OUT035,3086.0
FDO48,OUT010,1637.0
FDD23,OUT027,4438.5
DRN35,OUT027,2092.5
FDT01,OUT035,3538.0
FDC20,OUT010,993.0
DRJ35,OUT035,1182.0
FDB32,OUT046,1535.0
FDL24,OUT046,2799.0
NCV42,OUT035,1931.5
FDZ46,OUT046,1763.0
FDC15,OUT013,2489.0
FDD08,OUT019,1233.0
FDY50,OUT049,1530.5
FDD36,OUT013,1959.0
FDG57,OUT027,2276.5
FDL21,OUT018,472.0
FDN16,OUT027,3134.5
FDJ09,OUT027,2230.5
FDS01,OUT010,949.0
FDV33,OUT017,4252.5
DRE12,OUT017,1942.5
FDR07,OUT013,1605.0
FDP48,OUT010,1037.0
NCB55,OUT035,1049.0
FDQ08,OUT013,1065.0
FDR34,OUT035,3842.0
FDO33,OUT046,1805.0
FDP13,OUT045,610.5
FDX12,OUT049,3980.5
NCT06,OUT049,2719.5
FDR16,OUT019,1519.0
FDE36,OUT046,2669.0
FDZ36,OUT049,3066.5
FDV13,OUT045,1408.5
NCZ17,OUT035,734.0
FDU56,OUT045,2858.5
FDM09,OUT035,2890.0
FDV02,OUT017,2842.5
FDS34,OUT018,1572.0
FDA11,OUT049,1650.5
FDP09,OUT017,3468.5
FDB29,OUT027,3330.5
FDT19,OUT017,2862.5
DRH15,OUT017,844.5
FDY38,OUT046,3719.0
FDF14,OUT027,3888.5
FDN48,OUT010,409.0
FDQ12,OUT013,3689.0
NCJ43,OUT045,2661.0
FDE17,OUT019,567.0
FDB05,OUT035,4074.0
FDH10,OUT045,3002.5
NCR06,OUT017,781.5
FDU32,OUT018,1688.0
FDD56,OUT049,2882.5
FDO36,OUT018,2608.0
FDH16,OUT010,431.0
FDX10,OUT018,360.0
FDZ37,OUT017,1578.5
FDU31,OUT010,1573.0
DRC49,OUT049,2366.5
FDL15,OUT045,2376.5
FDN32,OUT019,1081.0
DRH59,OUT027,2672.5
NCU29,OUT049,2429.0
FDR37,OUT019,1063.0
FDS14,OUT018,2234.0
FDU02,OUT027,5040.5
FDJ08,OUT035,3196.0
NCZ06,OUT045,3901.5
FDO31,OUT049,1468.5
FDH31,OUT018,1406.0
FDS58,OUT017,2692.5
NCA53,OUT027,2257.5
FDF50,OUT046,3135.0
NCW42,OUT049,3588.5
NCQ17,OUT045,2377.5
FDK51,OUT018,3910.0
NCW41,OUT010,568.0
NCR29,OUT017,989.5
FDB08,OUT019,649.0
FDA40,OUT027,2876.5
FDL14,OUT018,2280.0
FDB47,OUT046,3289.0
FDO03,OUT035,3796.0
DRK13,OUT019,1215.0
FDX13,OUT010,2007.0
FDF52,OUT046,2911.0
FDT11,OUT013,3065.0
FDB08,OUT013,2595.0
FDQ28,OUT018,2242.0
FDD29,OUT045,3938.5
NCQ29,OUT027,5540.5
NCO02,OUT013,1072.0
FDR56,OUT010,1199.0
NCM54,OUT049,2077.5
FDP51,OUT035,2052.0
FDT38,OUT013,1417.0
FDZ20,OUT018,3736.0
FDJ53,OUT013,1969.0
FDX13,OUT049,4040.5
FDP58,OUT035,3620.0
NCK31,OUT019,1046.0
FDA35,OUT018,1740.0
FDV37,OUT018,2906.0
NCO07,OUT027,4817.5
FDA20,OUT045,2912.5
FDZ59,OUT035,2850.0
NCY17,OUT017,805.0
FDQ28,OUT035,2622.0
FDV35,OUT017,2556.5
FDQ36,OUT013,651.0
FDD34,OUT018,2340.0
FDK51,OUT045,4136.5
FDV31,OUT035,2930.0
FDR04,OUT035,1712.0
FDR14,OUT049,998.5
DRC36,OUT010,889.0
FDE39,OUT019,53.0
FDP57,OUT049,1788.5
FDE57,OUT046,2269.0
NCN18,OUT046,1749.0
NCQ05,OUT018,2098.0
FDW47,OUT035,2080.0
FDV46,OUT035,2366.0
NCP29,OUT045,928.0
FDE09,OUT018,1520.0
NCU06,OUT027,5051.5
FDT19,OUT010,835.0
DRF15,OUT017,2542.5
DRI51,OUT013,2749.0
NCX54,OUT013,1685.0
DRE01,OUT013,3825.0
NCB07,OUT045,2999.0
FDU50,OUT035,2012.0
FDG40,OUT035,748.0
FDW10,OUT018,2520.0
FDX51,OUT013,3155.0
NCP17,OUT045,954.5
FDP21,OUT035,3170.0
FDL04,OUT045,1624.5
FDV23,OUT013,1999.0
FDF24,OUT046,1369.0
FDH56,OUT027,3318.5
FDB51,OUT049,1128.5
FDI58,OUT027,3026.5
FDR20,OUT013,867.0
FDC51,OUT018,1746.0
FDB16,OUT027,2864.5
FDE40,OUT049,1126.5
NCM17,OUT035,852.0
FDU56,OUT035,3100.0
FDS32,OUT019,403.0
FDX02,OUT049,3652.5
FDT39,OUT027,3936.5
FDE35,OUT017,1090.5
NCI42,OUT019,1421.0
DRL23,OUT046,1725.0
FDA10,OUT046,1947.0
FDA11,OUT013,1589.0
NCM06,OUT046,2435.0
NCT05,OUT035,4188.0
NCQ02,OUT010,1023.0
NCY06,OUT049,2143.5
FDY56,OUT035,3734.0
FDL02,OUT035,1856.0
NCI06,OUT035,2950.5
FDQ14,OUT045,2334.5
FDQ12,OUT017,3724.5
FDP36,OUT046,847.0
FDK21,OUT027,5432.5
FDO40,OUT045,2306.5
NCK54,OUT019,19.0
FDY09,OUT018,2550.0
NCW30,OUT049,4192.0
NCC55,OUT027,2049.5
FDE58,OUT018,1618.0
FDR39,OUT013,2959.0
FDU28,OUT049,3092.5
FDH08,OUT017,3724.5
FDG35,OUT045,2772.5
FDG22,OUT049,746.5
FDC34,OUT035,2650.0
FDP15,OUT018,3748.0
FDK34,OUT010,1873.0
FDU45,OUT035,2048.0
FDQ04,OUT027,2132.5
FDX22,OUT018,3092.0
FDB45,OUT017,1790.5
NCH43,OUT027,4855.5
DRE60,OUT046,3531.0
FDD17,OUT027,5198.5
NCM54,OUT017,2113.5
NCH55,OUT013,2048.5
NCT06,OUT017,2706.0
FDA48,OUT027,4948.5
FDY58,OUT027,5072.5
FDO25,OUT045,3268.5
FDN50,OUT045,1516.5
FDH35,OUT035,2776.0
FDK09,OUT045,3528.5
FDO16,OUT013,1389.0
FDW11,OUT045,996.5
FDU47,OUT027,3720.5
NCQ42,OUT010,115.0
FDK55,OUT027,2914.5
FDN08,OUT049,1994.5
FDT57,OUT045,3706.5
FDJ12,OUT018,3054.0
DRL59,OUT017,992.5
NCN53,OUT046,587.0
FDO51,OUT010,1137.0
FDK56,OUT017,3080.5
FDY12,OUT035,1036.0
FDU15,OUT035,816.0
FDQ19,OUT046,3885.0
DRF15,OUT045,2404.5
DRE25,OUT019,407.0
FDK57,OUT018,1640.0
FDD33,OUT010,1723.0
FDR34,OUT027,5114.5
FDU04,OUT045,1900.5
FDE35,OUT019,855.0
NCD31,OUT035,2716.0
FDJ56,OUT035,1736.0
NCU53,OUT046,2596.0
FDD39,OUT035,3552.0
NCU17,OUT019,272.0
FDJ20,OUT046,2003.0
NCW41,OUT018,2207.0
FDL52,OUT035,838.0
FDS39,OUT035,2418.0
DRJ47,OUT045,2708.5
FDP13,OUT010,1233.0
DRK39,OUT010,571.0
FDF28,OUT010,143.0
FDB09,OUT045,1952.5
FDM51,OUT046,1661.0
DRM49,OUT018,500.0
DRF23,OUT013,2819.0
DRH01,OUT035,2886.0
FDH12,OUT027,3178.5
FDA28,OUT019,143.0
FDW37,OUT018,1180.0
FDF02,OUT046,1671.0
DRL37,OUT046,745.0
NCF43,OUT046,2235.0
FDH08,OUT010,1707.0
FDR34,OUT019,1783.0
NCK19,OUT049,3151.5
NCD55,OUT018,428.0
FDT27,OUT049,3824.5
FDQ57,OUT045,2294.5
FDA47,OUT035,2752.0
DRG15,OUT027,2496.5
FDE05,OUT018,2092.0
FDN46,OUT046,1641.0
FDX27,OUT027,2976.5
FDT51,OUT045,1760.5
FDU33,OUT013,805.0
FDJ16,OUT027,2430.5
FDD20,OUT019,89.0
FDT36,OUT049,672.5
DRF15,OUT027,3894.5
FDN52,OUT010,489.0
FDC22,OUT027,4504.5
FDX15,OUT045,2474.5
FDT13,OUT013,3017.0
FDU04,OUT017,2066.5
FDU31,OUT019,1575.0
FDW59,OUT027,2858.5
NCO29,OUT046,2607.0
FDL15,OUT035,2584.0
FDI41,OUT049,2454.5
FDQ48,OUT049,1738.5
DRI39,OUT013,953.0
FDI08,OUT013,4025.0
FDC21,OUT049,1908.5
FDF58,OUT035,1194.0
FDS08,OUT010,911.0
FDE47,OUT045,1920.5
NCP18,OUT019,515.0
NCR41,OUT013,1577.5
FDA27,OUT013,4087.0
FDA43,OUT035,3228.0
FDA49,OUT045,1346.5
NCE55,OUT018,2511.0
DRM49,OUT027,2240.5
FDF22,OUT027,4850.5
FDQ15,OUT018,1052.0
NCS54,OUT017,2864.5
NCY05,OUT013,629.0
FDR45,OUT046,3801.0
FDK57,OUT049,2044.5
FDF41,OUT010,1971.0
FDV21,OUT046,1991.0
FDD51,OUT046,757.0
FDF33,OUT046,1783.0
FDA38,OUT046,3785.0
FDR56,OUT045,3066.5
NCN41,OUT017,2026.5
FDC60,OUT027,2904.5
FDB47,OUT045,3230.5
DRH01,OUT013,2815.0
FDW08,OUT046,1677.0
FDF38,OUT027,2166.5
FDY32,OUT017,2684.5
FDG34,OUT049,1902.5
FDG47,OUT019,2225.0
NCF18,OUT035,3118.5
FDL39,OUT019,1015.0
NCH55,OUT035,2138.5
DRJ35,OUT049,1114.5
FDS44,OUT035,3932.0
DRE01,OUT018,3512.0
FDY39,OUT013,2997.0
FDY32,OUT018,2290.0
FDR33,OUT027,3256.5
NCP50,OUT049,1398.5
FDZ47,OUT018,1350.0
FDU57,OUT049,2554.5
FDY44,OUT013,3159.0
DRH59,OUT018,940.0
FDB03,OUT027,5260.5
FDY46,OUT045,2910.5
FDM39,OUT045,2758.5
FDY36,OUT035,1388.0
NCM55,OUT035,3038.0
FDJ50,OUT010,1021.0
DRL60,OUT013,2451.0
NCJ54,OUT049,3737.5
FDX59,OUT017,698.5
FDI07,OUT013,3229.0
DRF51,OUT010,1287.0
FDM14,OUT017,1888.5
FDP21,OUT045,2962.5
FDE40,OUT035,1212.0
FDE05,OUT035,2532.0
FDM13,OUT027,3584.5
FDC34,OUT027,3958.5
NCI55,OUT018,1677.5
NCE43,OUT018,2369.0
FDW58,OUT018,1470.0
FDG60,OUT045,3648.5
FDV31,OUT017,2898.5
FDR47,OUT013,3111.0
FDM60,OUT019,1165.0
NCF06,OUT018,3783.0
NCN26,OUT027,3312.5
FDQ59,OUT049,1528.5
FDF09,OUT046,649.0
NCS06,OUT017,4256.5
FDT44,OUT046,1891.0
FDI19,OUT017,3968.5
FDT22,OUT017,1088.5
NCF54,OUT027,4142.5
DRG25,OUT045,2902.5
FDB59,OUT017,3248.5
FDQ37,OUT017,3188.5
FDP56,OUT035,962.0
FDW44,OUT035,2920.0
FDJ26,OUT010,1505.0
FDU43,OUT018,3514.0
FDW33,OUT045,1622.5
NCX53,OUT027,3721.5
FDN56,OUT010,425.0
DRF15,OUT049,2538.5
FDO33,OUT017,1942.5
FDZ39,OUT010,197.0
NCJ19,OUT017,979.0
FDU01,OUT035,3126.0
FDT12,OUT035,3728.0
NCM18,OUT018,714.0
FDP19,OUT017,2144.5
NCR42,OUT049,648.0
FDN10,OUT046,1915.0
FDG44,OUT017,1010.5
FDQ10,OUT046,2741.0
DRH13,OUT049,1814.5
FDT52,OUT013,3939.0
FDM56,OUT045,1722.5
NCO43,OUT010,311.0
NCV29,OUT035,2939.5
NCF06,OUT013,4115.5
FDO50,OUT035,1628.0
FDT59,OUT013,3681.0
FDX40,OUT027,2082.5
FDE50,OUT017,3108.5
FDX51,OUT017,3270.5
NCD30,OUT018,1297.0
FDK15,OUT013,1651.0
FDL12,OUT045,968.5
FDK46,OUT017,4204.5
DRH49,OUT010,589.0
FDQ57,OUT046,2359.0
FDY59,OUT017,1630.5
FDO09,OUT018,3872.0
NCG30,OUT035,2127.0
FDM09,OUT017,2814.5
NCN17,OUT027,3055.5
NCS42,OUT013,1457.0
FDD02,OUT019,9.0
FDE34,OUT013,2919.0
FDU38,OUT045,2990.5
FDB33,OUT046,2529.0
NCJ29,OUT017,1489.0
FDZ27,OUT035,972.0
FDI40,OUT013,1661.0
FDG22,OUT013,721.0
FDT51,OUT017,1934.5
FDF20,OUT018,2886.0
FDV50,OUT035,2096.0
FDT02,OUT049,736.5
DRC49,OUT017,2416.5
FDF26,OUT049,2560.5
FDV52,OUT035,2070.0
FDX59,OUT049,714.5
FDV25,OUT035,3666.0
FDW23,OUT027,2114.5
FDE53,OUT018,1476.0
FDA19,OUT017,2192.5
FDH22,OUT046,2009.0
NCO41,OUT013,1593.0
FDX12,OUT017,3958.5
FDF17,OUT013,3163.0
FDS11,OUT045,3488.5
FDR51,OUT035,2546.0
FDT49,OUT010,245.0
FDC56,OUT013,1951.0
FDR13,OUT027,3368.5
FDQ60,OUT035,2102.0
FDN38,OUT049,4052.5
NCL29,OUT013,2501.5
FDO13,OUT027,4070.5
FDE26,OUT018,2022.0
FDA31,OUT010,807.0
FDX14,OUT035,1380.0
FDA34,OUT045,2720.5
FDF26,OUT013,2511.0
FDE38,OUT045,2594.5
DRI11,OUT046,1841.0
FDQ60,OUT027,3380.5
FDL21,OUT027,2176.5
DRC12,OUT027,4510.5
FDC47,OUT046,3597.0
FDE57,OUT045,2184.5
FDT14,OUT045,1884.5
NCZ53,OUT046,2989.0
FDE28,OUT018,3382.0
FDR19,OUT035,2458.0
NCF54,OUT019,838.0
FDZ08,OUT046,1347.0
NCJ05,OUT018,2157.0
FDF59,OUT046,2041.0
NCO05,OUT035,1740.0
FDW24,OUT018,568.0
NCX42,OUT018,2352.0
NCA53,OUT035,937.5
FDI45,OUT019,929.0
FDG46,OUT046,1861.0
FDM20,OUT010,1933.0
FDW11,OUT010,895.0
FDX08,OUT035,3008.0
NCK17,OUT035,813.0
FDK32,OUT018,2182.0
NCA42,OUT035,2661.5
DRI01,OUT035,2872.0
NCL55,OUT049,4076.5
DRE25,OUT018,1256.0
FDD14,OUT017,2994.5
FDB10,OUT046,3727.0
DRN11,OUT035,2440.0
FDP38,OUT018,592.0
NCA30,OUT017,3048.0
FDT15,OUT017,3074.5
NCP55,OUT018,656.0
FDF12,OUT035,2514.0
FDM21,OUT018,3774.0
FDX56,OUT035,3438.0
FDF10,OUT017,2436.5
FDT32,OUT045,2978.5
FDM51,OUT018,1406.0
NCR50,OUT018,2169.0
FDI19,OUT049,3934.5
FDX21,OUT017,1840.5
FDR31,OUT035,2504.0
FDY02,OUT013,4181.0
NCA29,OUT045,2624.5
NCX17,OUT046,3621.0
FDM12,OUT045,2988.5
FDI53,OUT027,4024.5
NCU30,OUT049,2686.5
FDC56,OUT027,3386.5
FDK27,OUT018,1718.0
NCK18,OUT017,2733.0
FDB52,OUT019,2183.0
DRG25,OUT027,4458.5
FDZ13,OUT049,978.5
FDB57,OUT019,1691.0
FDR40,OUT046,1395.0
NCO14,OUT019,1160.0
NCN19,OUT045,2941.5
FDQ28,OUT019,607.0
FDO13,OUT018,2354.0
FDK48,OUT013,1305.0
FDU07,OUT018,2164.0
FDW20,OUT046,1995.0
FDV12,OUT010,293.0
FDH24,OUT013,2567.0
FDV59,OUT049,3524.5
FDK57,OUT045,1864.5
FDL16,OUT027,2200.5
NCQ17,OUT046,2435.0
FDJ15,OUT018,2710.0
FDX24,OUT049,1630.5
FDT47,OUT046,1605.0
FDT10,OUT049,1140.5
FDZ37,OUT018,1196.0
FDW43,OUT027,5126.5
DRN36,OUT017,1658.5
FDJ14,OUT045,1286.5
FDA32,OUT013,3485.0
FDJ38,OUT019,1159.0
FDQ57,OUT017,2460.5
NCQ41,OUT019,1163.0
FDG56,OUT049,1124.5
DRC13,OUT027,3484.5
FDV55,OUT035,2460.0
FDQ49,OUT045,2482.5
FDE29,OUT010,953.0
FDR03,OUT013,3339.0
FDD45,OUT049,1596.5
FDN38,OUT010,2041.0
FDT56,OUT046,987.0
FDT48,OUT045,3114.5
FDU03,OUT049,2996.5
FDC56,OUT010,35.0
NCO43,OUT027,3030.5
FDQ27,OUT017,1784.5
FDR03,OUT046,3313.0
DRH23,OUT010,1063.0
FDG22,OUT045,630.5
NCJ42,OUT013,1687.5
FDR24,OUT046,1505.0
FDW60,OUT035,2990.0
FDJ08,OUT013,3039.0
DRL59,OUT018,614.0
FDG60,OUT010,1759.0
FDW27,OUT017,2602.5
FDX14,OUT018,988.0
FDC20,OUT013,979.0
NCS29,OUT018,3851.5
FDJ56,OUT046,1599.0
FDB20,OUT019,631.0
FDL28,OUT027,5104.5
FDW01,OUT018,2150.0
FDL03,OUT046,3179.0
FDX22,OUT049,3454.5
FDJ21,OUT035,2496.0
FDR31,OUT045,2328.5
FDG21,OUT035,2576.0
FDS22,OUT027,2222.5
FDK08,OUT035,1772.0
FDE17,OUT018,2182.0
NCN30,OUT017,1634.0
FDT50,OUT046,1599.0
NCX42,OUT049,2685.0
FDJ12,OUT035,3478.0
NCA18,OUT027,3310.5
FDP23,OUT019,1557.0
FDX12,OUT013,3889.0
FDN40,OUT018,2160.0
FDV48,OUT035,1454.0
NCY54,OUT013,2704.0
FDL16,OUT010,1189.0
FDR45,OUT018,3530.0
FDJ52,OUT046,2583.0
DRG01,OUT017,1374.5
FDP52,OUT013,3719.0
FDU58,OUT017,3108.5
FDL02,OUT045,1662.5
FDG28,OUT013,3925.0
